,archive clbs,,,,,,,,,,,
uuid,tempid,title,WE HAVE?,original source,,format,product link,,,,,other links
,,,,,,,,,,,,
,,https://veritaspub.com/lecture-series-2002-2011/,,,,,,,,,,
,,Series 2002: The Way to God,,,,,,,,,,
,,,,,,,,,,,,
,LS200801_2,Spirituality: Reason and Faith (Jan 2008) DVD02,✅,veritas,,,https://veritaspub.com/product/2008-01-spirituality-reason-and-faith-jan-2008/,,,,,
,LS200801_3,Spirituality: Reason and Faith (Jan 2008) DVD03,✅,veritas,,,https://veritaspub.com/product/2008-01-spirituality-reason-and-faith-jan-2008/,,,,,
,LS200802_1,The Clear Pathway to Enlightenment (Mar 2008) DVD01,✅,veritas,,,https://veritaspub.com/product/2008-03-the-clear-pathway-to-enlightenment-march-2008/,,,,,
,LS200802_2,The Clear Pathway to Enlightenment (Mar 2008) DVD02,✅,veritas,,,https://veritaspub.com/product/2008-03-the-clear-pathway-to-enlightenment-march-2008/,,,,,
,LS200802_3,The Clear Pathway to Enlightenment (Mar 2008) DVD03,✅,veritas,,,https://veritaspub.com/product/2008-03-the-clear-pathway-to-enlightenment-march-2008/,,,,,
,LS200803_1,"Belief, Trust and Credibility (Jun 2008) DVD01",✅,veritas,,,https://veritaspub.com/product/2008-06-belief-trust-and-credibility-june-2008/,,,,,
,LS200803_2,"Belief, Trust and Credibility (Jun 2008) DVD02",✅,veritas,,,https://veritaspub.com/product/2008-06-belief-trust-and-credibility-june-2008/,,,,,
,LS200803_3,"Belief, Trust and Credibility (Jun 2008) DVD03",✅,veritas,,,https://veritaspub.com/product/2008-06-belief-trust-and-credibility-june-2008/,,,,,
,LS200804_1,"Overcoming Doubt, Skepticism & Disbelief (Aug 2008) DVD01",✅,veritas,,,https://veritaspub.com/product/2008-08-overcoming-doubt-skepticism-disbelief-aug-2008/,,,,,
,LS200804_2,"Overcoming Doubt, Skepticism & Disbelief (Aug 2008) DVD02",✅,veritas,,,https://veritaspub.com/product/2008-08-overcoming-doubt-skepticism-disbelief-aug-2008/,,,,,
,LS200804_3,"Overcoming Doubt, Skepticism & Disbelief (Aug 2008) DVD03",✅,veritas,,,https://veritaspub.com/product/2008-08-overcoming-doubt-skepticism-disbelief-aug-2008/,,,,,
,LS200805_1,Practical Spirituality (Oct 2008) DVD01,✅,veritas,,,https://veritaspub.com/product/2008-10-practical-spirituality-oct-2008/,,,,,
,LS200805_2,Practical Spirituality (Oct 2008) DVD02,✅,veritas,,,https://veritaspub.com/product/2008-10-practical-spirituality-oct-2008/,,,,,
,LS200805_3,Practical Spirituality (Oct 2008) DVD03,✅,veritas,,,https://veritaspub.com/product/2008-10-practical-spirituality-oct-2008/,,,,,
,LS200806_1,Freedom: Morality and Ethics (Nov 2008) DVD01,✅,veritas,,,https://veritaspub.com/product/2008-11-freedom-morality-and-ethics-nov-2008/,,,,,
,LS200806_2,Freedom: Morality and Ethics (Nov 2008) DVD02,✅,veritas,,,https://veritaspub.com/product/2008-11-freedom-morality-and-ethics-nov-2008/,,,,,
,LS200806_3,Freedom: Morality and Ethics (Nov 2008) DVD03,✅,veritas,,,https://veritaspub.com/product/2008-11-freedom-morality-and-ethics-nov-2008/,,,,,
,LS200807_1,A Unique Sedona Seminar (Dec 2008) DVD01,✅,veritas,,,https://veritaspub.com/product/2008-12-a-unique-sedona-seminar-dec-2008/,,,,,
,LS200807_2,A Unique Sedona Seminar (Dec 2008) DVD02,✅,veritas,,,https://veritaspub.com/product/2008-12-a-unique-sedona-seminar-dec-2008/,,,,,
,LS200807_3,A Unique Sedona Seminar (Dec 2008) DVD03,✅,veritas,,,https://veritaspub.com/product/2008-12-a-unique-sedona-seminar-dec-2008/,,,,,
,,Series 2009: In the World but Not of It,,,,,,,,,,
,LS200901_1,What is the World? (Feb 2009) DVD01,✅,veritas,,,https://veritaspub.com/product/2009-02-what-is-the-world-february-2009/,,,,,
,LS200901_2,What is the World? (Feb 2009) DVD02,✅,veritas,,,https://veritaspub.com/product/2009-02-what-is-the-world-february-2009/,,,,,
,LS200901_3,What is the World? (Feb 2009) DVD03,✅,veritas,,,https://veritaspub.com/product/2009-02-what-is-the-world-february-2009/,,,,,
,LS200902_1,Happiness (Apr 2009) DVD01,✅,veritas,,,https://veritaspub.com/product/2009-04-happiness-april-2009/,,,,,
,LS200902_2,Happiness (Apr 2009) DVD02,✅,veritas,,,https://veritaspub.com/product/2009-04-happiness-april-2009/,,,,,
,LS200902_3,Happiness (Apr 2009) DVD03,✅,veritas,,,https://veritaspub.com/product/2009-04-happiness-april-2009/,,,,,
,LS200903_1,Peace (Aug 2009) DVD01,✅,veritas,,,https://veritaspub.com/product/2009-08-peace-august-2009/,,,,,
,LS200903_2,Peace (Aug 2009) DVD02,✅,veritas,,,https://veritaspub.com/product/2009-08-peace-august-2009/,,,,,
,LS200903_3,Peace (Aug 2009) DVD03,✅,veritas,,,https://veritaspub.com/product/2009-08-peace-august-2009/,,,,,
,LS200904_1,Success (Oct 2009) DVD01,✅,veritas,,,https://veritaspub.com/product/2009-10-success-october-2009/,,,,,
,LS200904_2,Success (Oct 2009) DVD02,✅,veritas,,,https://veritaspub.com/product/2009-10-success-october-2009/,,,,,
,LS200904_3,Success (Oct 2009) DVD03,✅,veritas,,,https://veritaspub.com/product/2009-10-success-october-2009/,,,,,
,,Series 2010: Practical Spirituality,,,,,,,,,,
,LS201001_1,Handling Spiritual Challenges (Apr 2010) DVD01,✅,veritas,,,https://veritaspub.com/product/2010-04-handling-spiritual-challenges-april-2010/,,,,,
,LS201001_2,Handling Spiritual Challenges (Apr 2010) DVD02,✅,veritas,,,https://veritaspub.com/product/2010-04-handling-spiritual-challenges-april-2010/,,,,,
,LS201001_3,Handling Spiritual Challenges (Apr 2010) DVD03,✅,veritas,,,https://veritaspub.com/product/2010-04-handling-spiritual-challenges-april-2010/,,,,,
,LS201002_1,Spiritual Life In Today's World (Oct 2010) DVD01,✅,veritas,,,https://veritaspub.com/product/2010-10-spiritual-life-in-todays-world-oct-2010/,,,,,
,LS201002_2,Spiritual Life In Today's World (Oct 2010) DVD02,✅,veritas,,,https://veritaspub.com/product/2010-10-spiritual-life-in-todays-world-oct-2010/,,,,,
,LS201002_3,Spiritual Life In Today's World (Oct 2010) DVD03,✅,veritas,,,https://veritaspub.com/product/2010-10-spiritual-life-in-todays-world-oct-2010/,,,,,
,,Series 2011: Love & Spiritual Seeker Qualities,,,,,,,,,,
,LS201101_1,Most Valuable Qualities for a Spiritual Seeker (May 2011) DVD01,✅,veritas,,,https://veritaspub.com/product/2011-05-most-valuable-qualities-for-a-spiritual-seeker-may-2011/,,,,,
,LS201101_2,Most Valuable Qualities for a Spiritual Seeker (May 2011) DVD02,✅,veritas,,,https://veritaspub.com/product/2011-05-most-valuable-qualities-for-a-spiritual-seeker-may-2011/,,,,,
,LS201101_3,Most Valuable Qualities for a Spiritual Seeker (May 2011) DVD03,✅,veritas,,,https://veritaspub.com/product/2011-05-most-valuable-qualities-for-a-spiritual-seeker-may-2011/,,,,,
,LS201102_1,Love (Sep 2011) DVD01,✅,veritas,,,https://veritaspub.com/product/2011-09-love-sept-2011/,,,,,
,LS201102_2,Love (Sep 2011) DVD02,✅,veritas,,,https://veritaspub.com/product/2011-09-love-sept-2011/,,,,,
,LS201102_3,Love (Sep 2011) DVD03,✅,veritas,,,https://veritaspub.com/product/2011-09-love-sept-2011/,,,,,
,,,,,,,,,,,,
,SAT2011Q01,Q&A Session (Jan 2011),✅,veritas,,,https://veritaspub.com/product/2011-01-question-answer-session-jan-2011/,,,,,
,SAT2011Q02,Q&A Session (Mar 2011),✅,veritas,,,https://veritaspub.com/product/2011-03-question-and-answer-session-march-2011/,,,,,
,SAT2011Q03,Q&A Session (Jul 2011),✅,veritas,,,https://veritaspub.com/product/2011-07-question-and-answer-session-july-2011/,,,,,
,,,,,,,,,,,,
,,VOLUME SERIES https://veritaspub.com/volume-series/,,,,,,,,,,
,VOL101,101 Volume I-Power vs Force (Part 1).mp4,✅,veritas,,,https://veritaspub.com/product/volume-i-power-vs-force-muscle-testing-video/,,,,,
,VOL102,102 Volume II-David Hawkins -Applied Kinesiology-Power vs Force - Part 2.mp4,✅,veritas,,,https://veritaspub.com/product/volume-i-power-vs-force-muscle-testing-video/,,,,,
,VOL201,201 Volume II-Consciousness and Addiction (Part 1).mp4,✅,veritas,,,https://veritaspub.com/product/vol-ii-consciousness-and-addiction/,,,,,
,VOL202,202 Volume II-Consciousness and Addiction (Part 2).mp4,✅,veritas,,,https://veritaspub.com/product/vol-ii-consciousness-and-addiction/,,,,,
,VOL301,301 Volume III-Advanced States of Consciousness (Part 1).mp4,✅,veritas,,,https://veritaspub.com/product/volume-iii-advanced-states-of-consciousness/,,,,,
,VOL302,302 Volume III-Advanced States of Consciousness (Part 2).mp4,✅,veritas,,,https://veritaspub.com/product/volume-iii-advanced-states-of-consciousness/,,,,,
,VOL401,401 Volume IV-How to Tell the Truth about Anything (Part 1).mp4,✅,veritas,,,https://veritaspub.com/product/volume-iv-consciousness-how-to-tell-the-truth-about-anything-video/,,,,,
,VOL402,402 Volume IV-How to Tell the Truth about Anything (Part 2).mp4,✅,veritas,,,https://veritaspub.com/product/volume-iv-consciousness-how-to-tell-the-truth-about-anything-video/,,,,,
,VOL501,501 Volume V-Undoing the Barriers to Spiritual Progress (Part 1).mp4,✅,veritas,,,https://veritaspub.com/product/volume-v-undoing-the-barriers-to-spiritual-progress-video/,,,,,
,VOL502,502 Volume V-Undoing the Barriers to Spiritual Progress (Part 2)- converted.mp4,✅,veritas,,,https://veritaspub.com/product/volume-v-undoing-the-barriers-to-spiritual-progress-video/,,,,,
,VOL503,503 Volume V-Undoing the Barriers to Spiritual Progress (Part 3)- converted.mp4,✅,veritas,,,https://veritaspub.com/product/volume-v-undoing-the-barriers-to-spiritual-progress-video/,,,,,
,VOL601,601 Volume VI-How to Raise Your Level of Consciousness-converted.mp4,✅,veritas,,,https://veritaspub.com/product/vol-vi-how-to-raise-your-level-of-consciousness/,,,,,
,VOL701,701 Volume VII A-Conversation with Knowingness-converted.mp4,✅,veritas,,,https://veritaspub.com/product/vol-vii-a-conversation-with-knowingness/,,,,,
,,,,,,,,,,,,
,,On The Road - Talk Series https://veritaspub.com/on-the-road-talk-series/,,,,,,,,,,
,, ❌❌ MOST ARE MISSING ❌❌ NOT YET IN THE SPREADSHEET ❌❌,,,,,,,,,,
,,Become That Which You Are (June 2004) PART1.mp4,✅,veritas,,,https://veritaspub.com/product/become-that-which-you-are-3/,,,,,
,,Become That Which You Are (June 2004) PART2.mp4,✅,veritas,,,https://veritaspub.com/product/become-that-which-you-are-3/,,,,,
,,Become That Which You Are (June 2004) PART3.mp4,✅,veritas,,,https://veritaspub.com/product/become-that-which-you-are-3/,,,,,
,,Love is a Way of Being (January 2004) PART1.mp4,✅,veritas,,,https://veritaspub.com/product/love-is-a-way-of-being/,,,,,
,,Love is a Way of Being (January 2004) PART2.mp4,✅,veritas,,,https://veritaspub.com/product/love-is-a-way-of-being/,,,,,
,,Love is a Way of Being (January 2004) PART3.mp4,✅,veritas,,,https://veritaspub.com/product/love-is-a-way-of-being/,,,,,
,,Progressive Levels of Consciousness - A Special Talk Presented in Oxford (2003).mp4,✅,veritas,,,,,,,,
,,The Presence of Spiritual Awareness PART1.mp4,✅,veritas,,,https://veritaspub.com/product/the-presence-of-spiritual-awareness/,,,,,
,,The Presence of Spiritual Awareness PART2.mp4,✅,veritas,,,https://veritaspub.com/product/the-presence-of-spiritual-awareness/,,,,,
,,The Presence of Spiritual Awareness PART3.mp4,✅,veritas,,,https://veritaspub.com/product/the-presence-of-spiritual-awareness/,,,,,
,,Devotion to Truth.mp4,✅,veritas,,,,,,,,
,,"Mind, Heart, and Service PART1.mp4",✅,veritas,,,,,,,,
,,"Mind, Heart, and Service PART2.mp4",✅,veritas,,,,,,,,
,,Spiritual Will PART1.mp4,✅,veritas,,,https://veritaspub.com/product/spiritual-will-a-inspiring-q-a-session-with-dr-hawkins/,,,,,
,,Spiritual Will PART2.mp4,✅,veritas,,,https://veritaspub.com/product/spiritual-will-a-inspiring-q-a-session-with-dr-hawkins/,,,,,
,,Verification of Spiritual Realities PART1.mp4,✅,veritas,,,https://veritaspub.com/product/verification-of-spiritual-realities/,,,,,
,,Verification of Spiritual Realities PART2.mp4,✅,veritas,,,https://veritaspub.com/product/verification-of-spiritual-realities/,,,,,
,,Verification of Spiritual Realities PART3.mp4,✅,veritas,,,https://veritaspub.com/product/verification-of-spiritual-realities/,,,,,
,,,,,,,,,,,,
,,Office series https://veritaspub.com/archival-office-visit-series/,,,,,,,,,,
,,,,,,,,,,,,
,OFF01,A-01 Office Series-Stress.mp4,✅,veritas,,,,,,,,
,OFF02,A-02 Office Series-Health.mp4,✅,veritas,,,,,,,,
,OFF03,A-03 Office Series-Spiritual First Aid.mp4,✅,veritas,,,,,,,,
,OFF04,A-04 Office Series-Sexuality.mp4,✅,veritas,,,,,,,,
,OFF05,A-05 Office Series-The Aging Process.mp4,✅,veritas,,,,,,,,
,OFF06,A-06 Office Series-Handling Major Crises.mp4,✅,veritas,,,,,,,,
,OFF07,A-07 Office Series-Worry Fear and Anxiety.mp4,✅,veritas,,,,,,,,
,OFF08,A-08 Office Series-Pain and Suffering.mp4,✅,veritas,,,,,,,,
,OFF09,A-09 Office Series-Losing Weight.mp4,✅,veritas,,,,,,,,
,OFF10,A-10 Office Series-Depression.mp4,✅,veritas,,,,,,,,
,OFF11,A-11 Office Series-Illness and Self-Healing.mp4,✅,veritas,,,,,,,,
,OFF12,A-12 Office Series-Alcoholism.mp4,✅,veritas,,,,,,,,
,OFF13,B-01 Office Series-Drug Addiction and Alcoholism....mp4,✅,veritas,,,,,,,,
,OFF14,where is B-02? might not exist.,❌,veritas,,,,,,,,
,OFF15,B-03 Office Series-A Map Of Consciousness.mp4,✅,veritas,,,,,,,,
,OFF16,B-04 Office Series-Cancer.mp4,✅,veritas,,,,,,,,
,OFF17,where is B-05? might not exist.,❌,veritas,,,,,,,,
,OFF18,B-06 Office Series-Death and Dying.mp4,✅,veritas,,,,,,,,
,,,,,,,,,,,,
,,Missing satsang audios https://veritaspub.com/satsang-series-and-question-answer-sessions/,,,BARRET?,https://discord.com/channels/1489236876736069662/1526954452949401691/1530199449803034775,,,,,,
,,Satsang Series (Jan 2007),❌,veritas/only sold via audible,,,,,,,,
,,Satsang Series (Mar 2007),❌,veritas/only sold via audible,,,,,,,,
,,Satsang Series (May 2007),❌,veritas/only sold via audible,,,,,,,,
,,Satsang Series (Jul 2007),❌,veritas/only sold via audible,,,,,,,,
,,Satsang Series (Sep 2007),❌,veritas/only sold via audible,,,,,,,,
,,Satsang Series (May 2008),❌,veritas/only sold via audible,,,,,,,,
,,Satsang Series (Sep 2008),❌,veritas/only sold via audible,,,,,,,,
,,Satsang Series (Jan 2009),❌,veritas/only sold via audible,,,,,,,,
,,Satsang Series (May 2009),❌,veritas/only sold via audible,,,,,,,,
,,Satsang Series (Sep 2009),❌,veritas/only sold via audible,,,,,,,,
,,Satsang Series (Nov 2009),❌,veritas/only sold via audible,,,,,,,,
,,Satsang Series (Feb 2010),❌,veritas/only sold via audible,,,,,,,,
,,Satsang Series (Nov 2010),❌,veritas/only sold via audible,,,,,,,,
,,,,,,,,,,,,
,,Media Miscellaneous: https://veritaspub.com/media-miscellaneous-2/,,,,,,,,,,
,, ❌❌ MOST ARE MISSING ❌❌ NOT YET IN THE SPREADSHEET ❌❌,,,,,,,,,,
,,"26. ""In the World But Not of It"" – ",✅,veritas,,,,,,,,
,,Audio 27. Golden Word Book Signing – Audio,✅,veritas,,,,,,,,
,,,,,,,,,,,,
,,Missing OTR,,,,,,,,,,
,,All is Divinity,❌,veritas,,,,,,,,
,,Compassion: The Pathway of the Heart,❌,veritas,,,,,,,,
,,God is Hidden Within the Beauty of the Music,❌,veritas,,,,,,,,
,,God is The Infinite Field,❌,veritas,,,,,,,,
,,Spiritual Reality,❌,veritas,,,,,,,,
,,The Ever-Present Joy,❌,veritas,,,,,,,,
,,The Power of Devotion,❌,veritas,,,,,,,,
,,The Prevailing Silence,❌,veritas,,,,,,,,
,,Transcending the Ego,❌,veritas,,,,,,,,
,,Truth Shines Forth,❌,veritas,,,,,,,,
,,Virtues: The Spiritual Foundation,❌,veritas,,,,,,,,
,,You Are the Light of Consciousness,❌,veritas,,,,,,,,
,,,,,,,,,,,,
,,Discussion Series with Dr. David Hawkins & Wife Susan https://veritaspub.com/discussion-series-2/,,,,,,,,,,
,,,,,,,,,,,,
,,How to Live Your Life Like a Prayer.mp4,✅,veritas,,,,,,,,
,,How to See the Reality of Life.mp4,✅,veritas,,,,,,,,
,,Improving Your Relationships.mp4,✅,veritas,,,,,,,,
,,Permanent Inner Peace.mp4,✅,veritas,,,,,,,,
,,The Importance of Family.mp4,✅,veritas,,,,,,,,
,,What is Meant by Spiritual.mp4,✅,veritas,,,,,,,,
,,What is Real Success.mp4,✅,veritas,,,,,,,,
,,What You are Changes the World.mp4,✅,veritas,,,,,,,,
,,,,,,,,,,,,
,,Books https://veritaspub.com/books-2/,,,,,,,,,,
,,Power vs Force,✅,veritas,,,,,,,,
,,The Eye of the I,✅,veritas,,,,,,,,
,,I Reality and Subjectivity,✅,veritas,my pdfs are trash,,,,,,,
,,Truth vs Falsehood,✅,veritas,,,,,,,,
,,Letting Go,✅,veritas,,,,,,,,
,,Healing and Recovery,✅,veritas,,,,,,,,
,,Discovery of the Presence of God,✅,veritas,,,,,,,,
,,"Reality, Spirituality and Modern Man",✅,veritas,,,,,,,,
,,Transcending the Levels of Consciousness,✅,veritas,,,,,,,,
,,The Map of Consciousness Explained,✅,veritas,,,,,,,,
,,Success Is for You,✅,veritas,,,,,,,,
,,Books of Slides,✅,veritas,,,,,,,,
,,Daily Reflections,✅,veritas,,,,,,,,
,,,,,,,,,,,,
,,Along the Path to Enlightenment,✅,veritas,,,,,,,,
,,Dissolving the Ego,✅,veritas,,,,,,,,
,,"In the World, But Not of It",✅,veritas,,,,,,,,
,,The Highest Level of Enlightenment,✅,veritas,,,,,,,,
,,The Path to Spiritual Advancement,✅,veritas,,,,,,,,
,,,,,,,,,,,,
,,TRANSCRIPTION SERIES BOOKS https://veritaspub.com/the-six-book-transcription-series-transcribed-from-the-lectures-presented-in-2002-the-core-lectures-of-dr-hawkins-work/,,,,,,,,,,
,,,,,,,,,,,,
,,The Path to Spiritual Advancement: How to Transcend the Ego and Experience the Presence of God,✅,veritas,,,,,,,,
,,The Evolution of Consciousness: Navigating the Levels of Awareness and Unlocking Spiritual Potential,✅,veritas,,,,,,,,
,,"Beyond Illusion: Exploring Perception, Ego, and Meditation on the Path to Truth",✅,veritas,,,,,,,,
,,"Spiritual Power and Integrity: Uncovering Spiritual Reality and Realizing Peace, Love, and Divinity",✅,veritas,,,,,,,,
,,Karma and Devotion: The Sacred Path to God through the Heart,✅,veritas,,,,,,,,
,,"The Final Doorway to Enlightenment: Prayer, Transcendence and Realization of the Self",✅,veritas,,,,,,,,
,,,,,,,,,,,,
,,Scott Jeffrey edited books,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Missing books? ❌❌ ,,,,,,,,,,
,,,,,,,,,,,,
,,Lecture Highlights https://veritaspub.com/highlights/,❌,veritas,,,,,,,,
,,,,,,,,,,,,
,,https://veritaspub.com/map-of-consciousness/,❌,veritas,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,"more stuff missing, non-veritas stuff. check: https://github.com/56eli/bookbot/blob/temp/hawkins.md",,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,DISSERTATION ❌❌❌,,,,,,,,,,
,,https://www.goodreads.com/book/show/6645749-qualitative-and-quantitative-analysis-and-calibration-of-the-level-of-hu,,,,,,,,,,
,,,,,,,,,,,,
,,Dialogues on Consciousness and Spirituality: WHAT IS THIS ⚠️⚠️⚠️,,,,,,,,,,
,,https://www.goodreads.com/book/show/23323.Dialogues_on_Consciousness_and_Spirituality,,,,,,,,,,
,,SETH HAS IT https://discord.com/channels/1194598173742731284/1194598173742731287/1529890680824926259,,,,,,,,,,
,,,,,,,,,,,,
,,scorpion book,,,,,,,,,,
,,orthomolecular book,✅,,,,,,,,,
